Date,New Prod
2016-03-06,821.0
2016-03-07,642.0
2016-03-08,748.0
2016-03-09,647.0
2016-03-10,721.0
2016-03-11,705.0
2016-03-12,566.0
2016-03-13,691.0
2016-03-14,850.0
2016-03-15,744.0
2016-03-16,619.0
2016-03-17,581.0
2016-03-18,618.0
2016-03-19,559.0
2016-03-20,589.0
2016-03-21,405.0
2016-03-22,467.0
2016-03-23,446.0
2016-03-24,514.0
2016-03-25,445.0
2016-03-26,471.0
2016-03-27,531.0
2016-03-28,544.0
2016-03-29,530.0
2016-03-30,383.0
2016-03-31,564.0
2016-04-01,444.0
2016-04-02,524.0
2016-04-03,414.0
2016-04-04,565.0
2016-04-05,555.0
2016-04-06,610.0
2016-04-07,480.0
2016-04-08,319.0
2016-04-09,296.0
2016-04-10,379.0
2016-04-11,834.0
2016-04-12,781.0
2016-04-13,904.0
2016-04-14,882.0
2016-04-15,901.0
2016-04-16,680.0
2016-04-17,679.0
2016-04-18,692.0
2016-04-19,525.0
2016-04-20,689.0
2016-04-21,467.0
2016-04-22,435.0
2016-04-23,415.0
2016-04-24,467.0
2016-04-25,499.0
2016-04-26,413.0
2016-04-27,388.0
2016-04-28,563.0
2016-04-29,411.0
2016-04-30,397.0
2016-05-01,443.0
2016-05-02,512.0
2016-05-03,380.0
2016-05-04,344.0
2016-05-05,493.0
2016-05-06,319.0
2016-05-07,478.0
2016-05-08,446.0
2016-05-09,249.0
2016-05-10,454.0
2016-05-11,224.0
2016-05-12,267.0
2016-05-13,291.0
2016-05-14,253.0
2016-05-15,266.0
2016-05-16,213.0
2016-05-17,255.0
2016-05-18,375.0
2016-05-19,206.0
2016-05-20,163.0
2016-05-21,190.0
2016-05-22,187.0
2016-05-23,256.0
2016-05-24,269.0
2016-05-25,286.0
2016-05-26,339.0
2016-05-27,175.0
2016-05-28,214.0
2016-05-29,250.0
2016-05-30,294.0
2016-05-31,281.0
2016-06-01,326.0
2016-06-02,230.0
2016-06-03,418.0
2016-06-04,210.0
2016-06-05,209.0
2016-06-06,252.0
2016-06-07,164.0
2016-06-08,482.0
2016-06-09,379.0
2016-06-10,470.0
2016-06-11,428.0
2016-06-12,302.0
2016-06-13,375.0
2016-06-14,394.0
2016-06-15,477.0
2016-06-16,419.0
2016-06-17,445.0
2016-06-18,409.0
2016-06-19,340.0
2016-06-20,445.0
2016-06-21,439.0
2016-06-22,229.0
2016-06-23,475.0
2016-06-24,393.0
2016-06-25,366.0
2016-06-26,430.0
2016-06-27,406.0
2016-06-28,455.0
2016-06-29,380.0
2016-06-30,389.0
2016-07-01,257.0
2016-07-02,306.0
2016-07-03,316.0
2016-07-04,270.0
2016-07-05,301.0
2016-07-06,334.0
2016-07-07,239.0
2016-07-08,153.0
2016-07-09,234.0
2016-07-10,305.0
2016-07-11,166.0
2016-07-12,501.0
2016-07-13,338.0
2016-07-14,307.0
2016-07-15,225.0
2016-07-16,336.0
2016-07-17,280.0
2016-07-18,446.0
2016-07-19,353.0
2016-07-20,314.0
2016-07-21,528.0
2016-07-22,417.0
2016-07-23,362.0
2016-07-24,304.0
2016-07-25,202.0
2016-07-26,319.0
2016-07-27,384.0
2016-07-28,367.0
2016-07-29,261.0
2016-07-30,241.0
2016-07-31,354.0
2016-08-01,260.0
2016-08-02,325.0
2016-08-03,269.0
2016-08-04,268.0
2016-08-05,299.0
2016-08-06,269.0
2016-08-07,347.0
2016-08-08,310.0
2016-08-09,300.0
2016-08-10,188.0
2016-08-11,270.0
2016-08-12,471.0
2016-08-13,272.0
2016-08-14,332.0
2016-08-15,212.0
2016-08-16,297.0
2016-08-17,362.0
2016-08-18,409.0
2016-08-19,308.0
2016-08-20,397.0
2016-08-21,462.0
2016-08-22,218.0
2016-08-23,202.0
2016-08-24,84.0
2016-08-25,2.0
2016-08-26,20.0
2016-08-27,152.0
2016-08-28,114.0
2016-08-29,93.0
2016-08-30,255.0
2016-08-31,401.0
2016-09-01,79.0
2016-09-02,230.0
2016-09-03,416.0
2016-09-04,249.0
2016-09-05,194.0
2016-09-06,204.0
2016-09-07,189.0
2016-09-08,295.0
2016-09-09,324.0
2016-09-10,324.0
2016-09-11,376.0
2016-09-12,346.0
2016-09-13,208.0
2016-09-14,176.0
2016-09-15,19.0
2016-09-16,154.0
2016-09-17,286.0
2016-09-18,310.0
2016-09-19,284.0
2016-09-20,246.0
2016-09-21,218.0
2016-09-22,213.0
2016-09-23,91.0
2016-09-24,286.0
2016-09-25,277.0
2016-09-26,153.0
2016-09-27,182.0
2016-09-28,162.0
2016-09-29,125.0
2016-09-30,103.0
2016-10-01,11.0
2016-10-02,27.0
2016-10-03,25.0
2016-10-04,18.0
2016-10-05,134.0
2016-10-06,111.0
2016-10-07,133.0
2016-10-08,134.0
2016-10-09,244.0
2016-10-10,99.0
2016-10-11,102.0
2016-10-12,95.0
2016-10-13,78.0
2016-10-14,60.0
2016-10-15,92.0
2016-10-16,134.0
2016-10-17,118.0
2016-10-18,164.0
2016-10-19,226.0
2016-10-20,375.0
2016-10-21,522.0
2016-10-22,549.0
2016-10-23,554.0
2016-10-24,78.0
2016-10-25,74.0
2016-10-26,73.0
2016-10-27,75.0
2016-10-28,178.0
2016-10-29,116.0
2016-10-30,87.0
2016-10-31,117.0
2016-11-01,112.0
2016-11-02,120.0
2016-11-03,112.0
2016-11-04,93.0
2016-11-05,123.0
2016-11-06,128.0
2016-11-07,138.0
2016-11-08,125.0
2016-11-09,128.0
2016-11-10,133.0
2016-11-11,106.0
2016-11-12,124.0
2016-11-13,133.0
2016-11-14,172.0
2016-11-15,382.0
2016-11-16,838.0
2016-11-17,481.0
2016-11-18,390.0
2016-11-19,541.0
2016-11-20,51.0
2016-11-21,74.0
2016-11-22,62.0
2016-11-23,77.0
2016-11-24,75.0
2016-11-25,364.0
2016-11-26,380.0
2016-11-27,207.0
2016-11-28,187.0
2016-11-29,384.0
2016-11-30,441.0
2016-12-01,302.0
2016-12-02,134.0
2016-12-03,418.0
2016-12-04,239.0
2016-12-05,359.0
2016-12-06,445.0
2016-12-07,502.0
2016-12-08,352.0
2016-12-09,332.0
2016-12-10,433.0
2016-12-11,436.0
2016-12-12,357.0
2016-12-13,363.0
2016-12-14,376.0
2016-12-15,373.0
2016-12-16,290.0
2016-12-17,273.0
2016-12-18,341.0
2016-12-19,122.0
2016-12-20,168.0
2016-12-21,229.0
2016-12-22,259.0
2016-12-23,275.0
2016-12-24,322.0
2016-12-25,451.0
2016-12-26,287.0
2016-12-27,276.0
2016-12-28,250.0
2016-12-29,255.0
2016-12-30,191.0
2016-12-31,244.0
2017-01-01,240.0
2017-01-02,244.0
2017-01-03,269.0
2017-01-04,314.0
2017-01-05,253.0
2017-01-06,279.0
2017-01-07,249.0
2017-01-08,698.0
2017-01-09,905.0
2017-01-10,895.0
2017-01-11,602.0
2017-01-12,378.0
2017-01-13,357.0
2017-01-14,385.0
2017-01-15,446.0
2017-01-16,351.0
2017-01-17,333.0
2017-01-18,397.0
2017-01-19,334.0
2017-01-20,368.0
2017-01-21,329.0
2017-01-22,274.0
2017-01-23,263.0
2017-01-24,242.0
2017-01-25,231.0
2017-01-26,157.0
2017-01-27,209.0
2017-01-28,209.0
2017-01-29,297.0
2017-01-30,342.0
2017-01-31,333.0
2017-02-01,540.0
2017-02-02,600.0
2017-02-03,582.0
2017-02-04,450.0
2017-02-05,549.0
2017-02-06,471.0
2017-02-07,857.0
2017-02-08,870.0
2017-02-09,1177.0
2017-02-10,865.0
2017-02-11,1116.0
2017-02-12,825.0
2017-02-13,563.0
2017-02-14,596.0
2017-02-15,446.0
2017-02-16,479.0
2017-02-17,553.0
2017-02-18,277.0
2017-02-19,525.0
2017-02-20,405.0
2017-02-21,449.0
2017-02-22,448.0
2017-02-23,412.0
2017-02-24,270.0
2017-02-25,397.0
2017-02-26,279.0
2017-02-27,384.0
2017-02-28,199.0
2017-03-01,389.0
2017-03-02,104.0
2017-03-03,118.0
2017-03-04,0.0
2017-03-05,3.0
2017-03-06,43.0
2017-03-07,35.0
2017-03-08,49.0
2017-03-09,67.0
2017-03-10,114.0
2017-03-11,56.0
2017-03-12,72.0
2017-03-13,13.0
2017-03-14,67.0
2017-03-15,79.0
2017-03-16,32.0
2017-03-17,153.0
2017-03-18,123.0
2017-03-19,143.0
2017-03-20,82.0
2017-03-21,90.0
2017-03-22,42.0
2017-03-23,25.0
2017-03-24,112.0
2017-03-25,137.0
2017-03-26,89.0
2017-03-27,94.0
2017-03-28,87.0
2017-03-29,86.0
2017-03-30,129.0
2017-03-31,208.0
2017-04-01,620.0
2017-04-02,684.0
2017-04-03,1115.0
2017-04-04,1111.0
2017-04-05,1465.0
2017-04-06,1142.0
2017-04-07,1238.0
2017-04-08,1714.0
2017-04-09,1907.0
2017-04-10,1619.0
2017-04-11,1235.0
2017-04-12,1884.0
2017-04-13,1180.0
2017-04-14,1319.0
2017-04-15,1231.0
2017-04-16,1127.0
2017-04-17,1193.0
2017-04-18,1139.0
2017-04-19,1604.0
2017-04-20,1904.0
2017-04-21,1683.0
2017-04-22,1980.0
2017-04-23,780.0
2017-04-24,496.0
2017-04-25,1308.0
2017-04-26,1434.0
2017-04-27,935.0
2017-04-28,2067.0
2017-04-29,1577.0
2017-04-30,2273.0
2017-05-01,1062.0
2017-05-02,835.0
2017-05-03,417.0
2017-05-04,1072.0
2017-05-05,1321.0
2017-05-06,975.0
2017-05-07,304.0
2017-05-08,722.0
2017-05-09,1150.0
2017-05-10,645.0
2017-05-11,696.0
2017-05-12,679.0
2017-05-13,860.0
2017-05-14,443.0
2017-05-15,765.0
2017-05-16,597.0
2017-05-17,183.0
2017-05-18,354.0
2017-05-19,409.0
2017-05-20,587.0
2017-05-21,562.0
2017-05-22,732.0
2017-05-23,979.0
2017-05-24,823.0
2017-05-25,943.0
2017-05-26,1060.0
2017-05-27,793.0
2017-05-28,779.0
2017-05-29,589.0
2017-05-30,1063.0
2017-05-31,1460.0
2017-06-01,1561.0
2017-06-02,1453.0
2017-06-03,1447.0
2017-06-04,1791.0
2017-06-05,1318.0
2017-06-06,1542.0
2017-06-07,1421.0
2017-06-08,1406.0
2017-06-09,1174.0
2017-06-10,814.0
2017-06-11,905.0
2017-06-12,1072.0
2017-06-13,1335.0
2017-06-14,1140.0
2017-06-15,1274.0
2017-06-16,1550.0
2017-06-17,1103.0
2017-06-18,1284.0
2017-06-19,1472.0
2017-06-20,1539.0
2017-06-21,1667.0
2017-06-22,1658.0
2017-06-23,1631.0
2017-06-24,1544.0
2017-06-25,1635.0
2017-06-26,1473.0
2017-06-27,1541.0
2017-06-28,1424.0
2017-06-29,1613.0
2017-06-30,1605.0
2017-07-01,1371.0
2017-07-02,1453.0
2017-07-03,1204.0
2017-07-04,956.0
2017-07-05,835.0
2017-07-06,760.0
2017-07-07,976.0
2017-07-08,933.0
2017-07-09,948.0
2017-07-10,1064.0
2017-07-11,1004.0
2017-07-12,580.0
2017-07-13,1542.0
2017-07-14,1857.0
2017-07-15,1574.0
2017-07-16,1446.0
2017-07-17,1435.0
2017-07-18,1319.0
2017-07-19,1130.0
2017-07-20,1247.0
2017-07-21,960.0
2017-07-22,1028.0
2017-07-23,931.0
2017-07-24,782.0
2017-07-25,1057.0
2017-07-26,1119.0
2017-07-27,1074.0
2017-07-28,1176.0
2017-07-29,1058.0
2017-07-30,1016.0
2017-07-31,888.0
2017-08-01,747.0
2017-08-02,532.0
2017-08-03,625.0
2017-08-04,563.0
2017-08-05,725.0
2017-08-06,681.0
2017-08-07,447.0
2017-08-08,1122.0
2017-08-09,884.0
2017-08-10,715.0
2017-08-11,1069.0
2017-08-12,961.0
2017-08-13,503.0
2017-08-14,679.0
2017-08-15,691.0
2017-08-16,1063.0
2017-08-17,669.0
2017-08-18,843.0
2017-08-19,798.0
2017-08-20,611.0
2017-08-21,790.0
2017-08-22,761.0
2017-08-23,730.0
2017-08-24,1164.0
2017-08-25,981.0
2017-08-26,937.0
2017-08-27,868.0
2017-08-28,733.0
2017-08-29,912.0
2017-08-30,533.0
2017-08-31,764.0
2017-09-01,647.0
2017-09-02,609.0
2017-09-03,1020.0
2017-09-04,547.0
2017-09-05,712.0
2017-09-06,574.0
2017-09-07,705.0
2017-09-08,654.0
2017-09-09,695.0
2017-09-10,653.0
2017-09-11,396.0
2017-09-12,630.0
2017-09-13,574.0
2017-09-14,553.0
2017-09-15,1292.0
2017-09-16,603.0
2017-09-17,595.0
2017-09-18,778.0
2017-09-19,922.0
2017-09-20,2003.0
2017-09-21,1713.0
2017-09-22,2099.0
2017-09-23,1049.0
2017-09-24,943.0
2017-09-25,944.0
2017-09-26,835.0
2017-09-27,587.0
2017-09-28,708.0
2017-09-29,1402.0
2017-09-30,1211.0
2017-10-01,1233.0
2017-10-02,1014.0
2017-10-03,1629.0
2017-10-04,1194.0
2017-10-05,1110.0
2017-10-06,931.0
2017-10-07,814.0
2017-10-08,1260.0
2017-10-09,1181.0
2017-10-10,1068.0
2017-10-11,1239.0
2017-10-12,1443.0
2017-10-13,1116.0
2017-10-14,1815.0
2017-10-15,1468.0
2017-10-16,1150.0
2017-10-17,1797.0
2017-10-18,1133.0
2017-10-19,1481.0
2017-10-20,1754.0
2017-10-21,1118.0
2017-10-22,1101.0
2017-10-23,1308.0
2017-10-24,1162.0
2017-10-25,1164.0
2017-10-26,1123.0
2017-10-27,1294.0
2017-10-28,921.0
2017-10-29,1331.0
2017-10-30,1197.0
2017-10-31,1282.0
2017-11-01,1251.0
2017-11-02,1334.0
2017-11-03,1499.0
2017-11-04,1720.0
2017-11-05,1237.0
2017-11-06,1494.0
2017-11-07,1318.0
2017-11-08,1252.0
2017-11-09,1163.0
2017-11-10,1377.0
2017-11-11,1220.0
2017-11-12,1139.0
2017-11-13,1280.0
2017-11-14,1090.0
2017-11-15,905.0
2017-11-16,1007.0
2017-11-17,1423.0
2017-11-18,990.0
2017-11-19,1254.0
2017-11-20,1443.0
2017-11-21,1193.0
2017-11-22,1182.0
2017-11-23,804.0
2017-11-24,1267.0
2017-11-25,1171.0
2017-11-26,1295.0
2017-11-27,1120.0
2017-11-28,1114.0
2017-11-29,1125.0
2017-11-30,1241.0
2017-12-01,1145.0
2017-12-02,1219.0
2017-12-03,1172.0
2017-12-04,1281.0
2017-12-05,1091.0
2017-12-06,1028.0
2017-12-07,1095.0
2017-12-08,1046.0
2017-12-09,962.0
2017-12-10,1145.0
2017-12-11,1431.0
2017-12-12,1170.0
2017-12-13,1075.0
2017-12-14,1350.0
2017-12-15,1089.0
2017-12-16,1049.0
2017-12-17,1005.0
2017-12-18,928.0
2017-12-19,1045.0
2017-12-20,1021.0
2017-12-21,547.0
2017-12-22,730.0
2017-12-23,996.0
2017-12-24,1010.0
2017-12-25,816.0
2017-12-26,827.0
2017-12-27,856.0
2017-12-28,1009.0
2017-12-29,1023.0
2017-12-30,1051.0
2017-12-31,895.0
2018-01-01,810.0
2018-01-02,1519.0
2018-01-03,1276.0
2018-01-04,1626.0
2018-01-05,1033.0
2018-01-06,433.0
2018-01-07,1197.0
2018-01-08,664.0
2018-01-09,1856.0
2018-01-10,331.0
2018-01-11,1357.0
2018-01-12,1718.0
2018-01-13,1239.0
2018-01-14,1304.0
2018-01-15,1380.0
2018-01-16,1837.0
2018-01-17,1495.0
2018-01-18,1978.0
2018-01-19,1286.0
2018-01-20,1033.0
2018-01-21,1242.0
2018-01-22,1652.0
2018-01-23,1138.0
2018-01-24,1093.0
2018-01-25,1510.0
2018-01-26,1044.0
2018-01-27,920.0
2018-01-28,1033.0
2018-01-29,1167.0
2018-01-30,1026.0
2018-01-31,846.0
2018-02-01,960.0
2018-02-02,865.0
2018-02-03,180.0
2018-02-04,314.0
2018-02-05,974.0
2018-02-06,1062.0
2018-02-07,791.0
2018-02-08,869.0
2018-02-09,1134.0
2018-02-10,1130.0
2018-02-11,1158.0
2018-02-12,760.0
2018-02-13,817.0
2018-02-14,1169.0
2018-02-15,1107.0
2018-02-16,854.0
2018-02-17,973.0
2018-02-18,1080.0
2018-02-19,1205.0
2018-02-20,818.0
2018-02-21,1495.0
2018-02-22,1215.0
2018-02-23,1324.0
2018-02-24,1404.0
2018-02-25,1180.0
2018-02-26,1135.0
2018-02-27,1271.0
2018-02-28,997.0
2018-03-01,997.0
2018-03-02,1146.0
2018-03-03,1974.0
2018-03-04,2250.0
2018-03-05,1823.0
2018-03-06,1630.0
2018-03-07,1824.0
2018-03-08,1887.0
2018-03-09,1708.0
2018-03-10,1641.0
2018-03-11,1740.0
2018-03-12,1674.0
2018-03-13,1779.0
2018-03-14,1548.0
2018-03-15,1771.0
2018-03-16,2139.0
2018-03-17,1817.0
2018-03-18,1803.0
2018-03-19,1842.0
2018-03-20,2604.0
2018-03-21,2105.0
2018-03-22,1939.0
2018-03-23,1910.0
2018-03-24,1758.0
2018-03-25,1841.0
2018-03-26,1951.0
2018-03-27,1687.0
2018-03-28,2060.0
2018-03-29,1839.0
2018-03-30,1725.0
2018-03-31,1549.0
2018-04-01,2043.0
2018-04-02,1684.0
2018-04-03,1646.0
2018-04-04,1760.0
2018-04-05,1622.0
2018-04-06,1694.0
2018-04-07,1568.0
2018-04-08,1595.0
2018-04-09,1586.0
2018-04-10,1582.0
2018-04-11,1716.0
2018-04-12,1734.0
2018-04-13,2213.0
2018-04-14,2125.0
2018-04-15,1997.0
2018-04-16,2674.0
2018-04-17,2185.0
2018-04-18,2059.0
2018-04-19,2050.0
2018-04-20,2219.0
2018-04-21,2320.0
2018-04-22,2244.0
2018-04-23,2394.0
2018-04-24,2503.0
2018-04-25,2161.0
2018-04-26,2084.0
2018-04-27,2013.0
2018-04-28,1954.0
2018-04-29,1957.0
2018-04-30,1708.0
2018-05-01,1849.0
2018-05-02,1495.0
2018-05-03,1686.0
2018-05-04,1779.0
2018-05-05,1629.0
2018-05-06,1503.0
2018-05-07,1552.0
2018-05-08,1525.0
2018-05-09,1453.0
2018-05-10,1469.0
2018-05-11,1494.0
2018-05-12,1381.0
2018-05-13,1610.0
2018-05-14,1509.0
2018-05-15,1451.0
2018-05-16,1408.0
2018-05-17,1286.0
2018-05-18,1239.0
2018-05-19,1304.0
2018-05-20,1245.0
2018-05-21,1303.0
2018-05-22,1649.0
2018-05-23,1597.0
2018-05-24,1700.0
2018-05-25,1727.0
2018-05-26,1469.0
2018-05-27,1738.0
2018-05-28,1133.0
2018-05-29,1897.0
2018-05-30,1410.0
2018-05-31,1491.0
2018-06-01,1450.0
2018-06-02,1749.0
2018-06-03,1699.0
2018-06-04,1651.0
2018-06-05,1309.0
2018-06-06,1772.0
2018-06-07,1570.0
2018-06-08,1534.0
2018-06-09,1919.0
2018-06-10,1259.0
2018-06-11,1749.0
2018-06-12,2225.0
2018-06-13,2663.0
2018-06-14,2363.0
2018-06-15,1581.0
2018-06-16,1610.0
2018-06-17,1571.0
2018-06-18,1642.0
2018-06-19,2011.0
2018-06-20,2073.0
2018-06-21,2184.0
2018-06-22,2126.0
2018-06-23,2113.0
2018-06-24,2535.0
2018-06-25,2481.0
2018-06-26,2481.0
2018-06-27,2614.0
2018-06-28,2297.0
2018-06-29,2224.0
2018-06-30,2392.0
2018-07-01,2283.0
2018-07-02,2256.0
2018-07-03,2465.0
2018-07-04,1975.0
2018-07-05,2126.0
2018-07-06,2194.0
2018-07-07,2374.0
2018-07-08,2295.0
2018-07-09,2065.0
2018-07-10,2274.0
2018-07-11,2185.0
2018-07-12,1621.0
2018-07-13,1555.0
2018-07-14,2124.0
2018-07-15,1980.0
2018-07-16,1684.0
2018-07-17,2452.0
2018-07-18,1930.0
2018-07-19,1949.0
2018-07-20,1911.0
2018-07-21,1992.0
2018-07-22,1833.0
2018-07-23,2063.0
2018-07-24,2335.0
2018-07-25,2464.0
2018-07-26,2079.0
2018-07-27,2153.0
2018-07-28,2062.0
2018-07-29,1571.0
2018-07-30,2196.0
2018-07-31,2066.0
2018-08-01,1838.0
2018-08-02,2187.0
2018-08-03,1963.0
2018-08-04,2075.0
2018-08-05,2440.0
2018-08-06,2394.0
2018-08-07,2405.0
2018-08-08,2649.0
2018-08-09,2523.0
2018-08-10,2192.0
2018-08-11,2098.0
2018-08-12,2175.0
2018-08-13,2050.0
2018-08-14,2299.0
2018-08-15,2143.0
2018-08-16,2216.0
2018-08-17,2433.0
2018-08-18,2204.0
2018-08-19,2262.0
2018-08-20,1986.0
2018-08-21,2319.0
2018-08-22,2453.0
2018-08-23,2353.0
2018-08-24,2577.0
2018-08-25,2486.0
2018-08-26,2429.0
2018-08-27,2574.0
2018-08-28,2702.0
2018-08-29,2367.0
2018-08-30,1793.0
2018-08-31,2408.0
2018-09-01,1636.0
2018-09-02,2331.0
2018-09-03,1900.0
2018-09-04,2460.0
2018-09-05,2431.0
2018-09-06,2348.0
2018-09-07,2319.0
2018-09-08,2041.0
2018-09-09,2362.0
2018-09-10,1811.0
2018-09-11,873.0
2018-09-12,1830.0
2018-09-13,2961.0
2018-09-14,2136.0
2018-09-15,2305.0
2018-09-16,2010.0
2018-09-17,1485.0
2018-09-18,2391.0
2018-09-19,2266.0
2018-09-20,1642.0
2018-09-21,2559.0
2018-09-22,1969.0
2018-09-23,2463.0
2018-09-24,1663.0
2018-09-25,1218.0
2018-09-26,1770.0
2018-09-27,2196.0
2018-09-28,1402.0
2018-09-29,1334.0
2018-09-30,2342.0
2018-10-01,1949.0
2018-10-02,2165.0
2018-10-03,3048.0
2018-10-04,2898.0
2018-10-05,2699.0
2018-10-06,2950.0
2018-10-07,2567.0
2018-10-08,2694.0
2018-10-09,3008.0
2018-10-10,2723.0
2018-10-11,2705.0
2018-10-12,2225.0
2018-10-13,1260.0
2018-10-14,1587.0
2018-10-15,1967.0
2018-10-16,1953.0
2018-10-17,1690.0
2018-10-18,2453.0
2018-10-19,2202.0
2018-10-20,1763.0
2018-10-21,2787.0
2018-10-22,2253.0
2018-10-23,2817.0
2018-10-24,2522.0
2018-10-25,2435.0
2018-10-26,2552.0
2018-10-27,2485.0
2018-10-28,2413.0
2018-10-29,2788.0
2018-10-30,2735.0
2018-10-31,2008.0
2018-11-01,2608.0
2018-11-02,2350.0
2018-11-03,2441.0
2018-11-04,2664.0
2018-11-05,2437.0
2018-11-06,2316.0
2018-11-07,2136.0
2018-11-08,2488.0
2018-11-09,2689.0
2018-11-10,2576.0
2018-11-11,2572.0
2018-11-12,2268.0
2018-11-13,1735.0
2018-11-14,2847.0
2018-11-15,2241.0
2018-11-16,3098.0
2018-11-17,2275.0
2018-11-18,2461.0
2018-11-19,2391.0
2018-11-20,2008.0
2018-11-21,1952.0
2018-11-22,2091.0
2018-11-23,2816.0
2018-11-24,2395.0
2018-11-25,3098.0
2018-11-26,1939.0
2018-11-27,2541.0
2018-11-28,2325.0
2018-11-29,2344.0
2018-11-30,2328.0
2018-12-01,1643.0
2018-12-02,1816.0
2018-12-03,2142.0
2018-12-04,2285.0
2018-12-05,2318.0
2018-12-06,2356.0
2018-12-07,2260.0
2018-12-08,1619.0
2018-12-09,2130.0
2018-12-10,1708.0
2018-12-11,2259.0
2018-12-12,1972.0
2018-12-13,1684.0
2018-12-14,1572.0
2018-12-15,1900.0
2018-12-16,2053.0
2018-12-17,1906.0
2018-12-18,2567.0
2018-12-19,2663.0
2018-12-20,2150.0
2018-12-21,2152.0
2018-12-22,1529.0
2018-12-23,2800.0
2018-12-24,2246.0
2018-12-25,3169.0
2018-12-26,2416.0
2018-12-27,2660.0
2018-12-28,1730.0
2018-12-29,1732.0
2018-12-30,2029.0
2018-12-31,1861.0
2019-01-01,1764.0
2019-01-02,2239.0
2019-01-03,1788.0
2019-01-04,1692.0
2019-01-05,1768.0
2019-01-06,1848.0
2019-01-07,2000.0
2019-01-08,1993.0
2019-01-09,2217.0
2019-01-10,1629.0
2019-01-11,1875.0
2019-01-12,2078.0
2019-01-13,1969.0
2019-01-14,1730.0
2019-01-15,2054.0
2019-01-16,1769.0
2019-01-17,2018.0
2019-01-18,1457.0
2019-01-19,1998.0
2019-01-20,2719.0
2019-01-21,2340.0
2019-01-22,2377.0
2019-01-23,1371.0
2019-01-24,1902.0
2019-01-25,1533.0
2019-01-26,2112.0
2019-01-27,1992.0
2019-01-28,2179.0
2019-01-29,2100.0
2019-01-30,1792.0
2019-01-31,2129.0
2019-02-01,1978.0
2019-02-02,2099.0
2019-02-03,2234.0
2019-02-04,2504.0
2019-02-05,2405.0
2019-02-06,3458.0
2019-02-07,3481.0
2019-02-08,2682.0
2019-02-09,2900.0
2019-02-10,2764.0
2019-02-11,2752.0
2019-02-12,2991.0
2019-02-13,2223.0
2019-02-14,2563.0
2019-02-15,2681.0
2019-02-16,2306.0
2019-02-17,2218.0
2019-02-18,2584.0
2019-02-19,2276.0
2019-02-20,2358.0
2019-02-21,2172.0
2019-02-22,2585.0
2019-02-23,2774.0
2019-02-24,2661.0
2019-02-25,2283.0
2019-02-26,1779.0
2019-02-27,1719.0
2019-02-28,2863.0
2019-03-01,2422.0
2019-03-02,2415.0
2019-03-03,1661.0
2019-03-04,1381.0
2019-03-05,1418.0
2019-03-06,1763.0
2019-03-07,1640.0
2019-03-08,1640.0
2019-03-09,1700.0
2019-03-10,1547.0
2019-03-11,1812.0
2019-03-12,1859.0
2019-03-13,1459.0
2019-03-14,902.0
2019-03-15,1650.0
2019-03-16,1086.0
2019-03-17,2174.0
2019-03-18,1613.0
2019-03-19,881.0
2019-03-20,1277.0
2019-03-21,1264.0
2019-03-22,1568.0
2019-03-23,1227.0
2019-03-24,1824.0
2019-03-25,2337.0
2019-03-26,2086.0
2019-03-27,2218.0
2019-03-28,1697.0
2019-03-29,1889.0
2019-03-30,2270.0
2019-03-31,2102.0
2019-04-01,2291.0
2019-04-02,2470.0
2019-04-03,2564.0
2019-04-04,2638.0
2019-04-05,1885.0
2019-04-06,2490.0
2019-04-07,1926.0
2019-04-08,2761.0
2019-04-09,2267.0
2019-04-10,2070.0
2019-04-11,1822.0
2019-04-12,2109.0
2019-04-13,1305.0
2019-04-14,1423.0
2019-04-15,1990.0
2019-04-16,1944.0
2019-04-17,1207.0
2019-04-18,1656.0
2019-04-19,2227.0
2019-04-20,1662.0
2019-04-21,1814.0
2019-04-22,2666.0
2019-04-23,1657.0
2019-04-24,1833.0
2019-04-25,1992.0
2019-04-26,1713.0
2019-04-27,1794.0
2019-04-28,1770.0
2019-04-29,1971.0
2019-04-30,2787.0
2019-05-01,2066.0
2019-05-02,2482.0
2019-05-03,2683.0
2019-05-04,2426.0
2019-05-05,2076.0
2019-05-06,2150.0
2019-05-07,2120.0
2019-05-08,1978.0
2019-05-09,1840.0
2019-05-10,2247.0
2019-05-11,1665.0
2019-05-12,2510.0
2019-05-13,1724.0
2019-05-14,2158.0
2019-05-15,2285.0
2019-05-16,1982.0
2019-05-17,1501.0
2019-05-18,2226.0
2019-05-19,1887.0
2019-05-20,2352.0
2019-05-21,1559.0
2019-05-22,1485.0
2019-05-23,2048.0
2019-05-24,1784.0
2019-05-25,2107.0
2019-05-26,1164.0
2019-05-27,2517.0
2019-05-28,1518.0
2019-05-29,2705.0
2019-05-30,2110.0
2019-05-31,1911.0
2019-06-01,1459.0
2019-06-02,1734.0
2019-06-03,1646.0
2019-06-04,2168.0
2019-06-05,2029.0
2019-06-06,2029.0
2019-06-07,1283.0
2019-06-08,1480.0
2019-06-09,1487.0
2019-06-10,1647.0
2019-06-11,2233.0
2019-06-12,2479.0
2019-06-13,2861.0
2019-06-14,3235.0
2019-06-15,2031.0
2019-06-16,2592.0
2019-06-17,2259.0
2019-06-18,3019.0
2019-06-19,2673.0
2019-06-20,2260.0
2019-06-21,2293.0
2019-06-22,1708.0
2019-06-23,2477.0
2019-06-24,2265.0
2019-06-25,1977.0
2019-06-26,1971.0
2019-06-27,2200.0
